7.0,1.6666666666666667,107.42392296977694,4528.1668808221975,395.0,0.016863406408094434,1
7.0,1.6666666666666667,98.53715238426591,4158.150946862858,166.33333333333334,0.04,1
7.0,1.6666666666666667,118.71433818161378,5009.889711482528,171.66666666666666,0.03875968992248062,1
7.0,1.3333333333333333,127.69622145945668,5400.133849481968,407.0,0.016366612111292964,1
7.0,1.6666666666666667,116.95023111735146,4935.117508648947,1254.3333333333333,0.005313496280552604,1
7.0,2.0,173.61142048922898,7300.631751434123,306.6666666666667,0.021715526601520086,1
7.0,1.6666666666666667,180.1241790263904,7587.320093582521,1227.6666666666667,0.0054288816503800215,1
7.0,1.6666666666666667,224.16721996390413,9433.924668751399,505.6666666666667,0.013175230566534914,1
7.0,1.6666666666666667,248.52049080563373,10466.689513753705,261.0,0.025510204081632654,1
7.0,1.3333333333333333,133.36510704133195,5622.095831103939,1499.0,0.004446420631391729,1
7.0,1.6666666666666667,133.89385222896087,5643.0843009220525,2374.6666666666665,0.002807017543859649,1
7.0,2.0,215.86767674769916,9077.779605494126,893.0,0.007462686567164179,1
7.0,1.6666666666666667,194.23852135240492,8180.282899908195,1755.6666666666667,0.0037965072133637054,1
7.0,1.6666666666666667,176.78594258097183,7440.726880477547,1421.3333333333333,0.004689331770222743,1
7.0,1.6666666666666667,238.86505506395716,10057.50571755685,453.0,0.014705882352941176,1
7.0,1.3333333333333333,102.23151882142709,4309.178083111536,2903.0,0.002296211251435132,1
7.0,1.6666666666666667,108.11068898239205,4554.817534916342,4834.666666666667,0.0013788348845225785,1
7.0,2.0,200.1623126581512,8417.36522662303,1112.6666666666667,0.005989817310572028,1
7.0,1.6666666666666667,208.19877290106908,8766.840276897328,1973.0,0.0033783783783783786,1
7.0,1.6666666666666667,148.50142497345595,6250.254413523153,2365.6666666666665,0.002817695125387433,1
7.0,1.6666666666666667,251.01478093890398,10566.469979337486,665.3333333333334,0.010015022533800702,1
7.0,1.3333333333333333,95.90620107245175,4041.5724902675515,3988.6666666666665,0.0016712626389237069,1
7.0,1.6666666666666667,109.17795538477992,4598.904700462195,5655.666666666667,0.0011786892975011788,1
7.0,2.0,189.43304441305648,7966.221288678438,1263.6666666666667,0.005274261603375527,1
7.0,1.6666666666666667,197.47146662358116,8314.898677400393,2358.6666666666665,0.0028260562385191467,1
7.0,1.6666666666666667,129.31726186273198,5442.672427625654,3232.3333333333335,0.0020622808826562177,1
7.0,1.6666666666666667,241.68521156016882,10173.748657964374,757.6666666666666,0.008795074758135445,1
7.0,1.3333333333333333,87.50027789643566,3686.9889254992318,5075.666666666667,0.001313370107696349,1
7.0,1.6666666666666667,100.77646571097293,4245.019161187472,6643.333333333333,0.001003461943705785,1
7.0,1.6666666666666667,196.0562923260117,8244.467329321411,1369.3333333333333,0.004867364322219518,1
7.0,1.6666666666666667,209.67849371852452,8825.63269089094,2574.0,0.0025896672277612325,1
7.0,1.6666666666666667,128.30927094187174,5398.754355294441,3950.0,0.001687621297780778,1
7.0,1.3333333333333333,242.82622636442224,10220.061090691686,851.0,0.007830853563038372,1
7.0,1.6666666666666667,84.39650365315192,3555.3940484695695,5991.0,0.0011127183709803048,1
7.0,2.0,97.07926626609567,4088.7976372960807,7559.0,0.0008819119851838787,1
7.0,1.6666666666666667,217.66076466815474,9151.244151627996,1464.0,0.004552697473252903,1
7.0,1.6666666666666667,205.97657219225533,8669.758055669761,2823.6666666666665,0.002360717658168083,1
7.0,1.6666666666666667,126.42218229249973,5319.352623682843,4493.0,0.001483679525222552,1
7.0,1.3333333333333333,234.91965607997417,9887.624062881228,990.0,0.006731740154830024,1
7.0,1.6666666666666667,78.99383641904134,3327.8630646006213,6867.0,0.0009707795359673818,1
7.0,2.0,91.5128016568957,3854.351642363612,8509.666666666666,0.0007833920877399138,1
7.0,1.6666666666666667,213.92339557504508,8994.116499601501,1516.0,0.004396570674873599,1
7.0,1.6666666666666667,191.2166451485438,8048.525699776513,3290.3333333333335,0.002025931928687196,1
7.0,1.6666666666666667,117.53676655903233,4945.497495727574,5200.666666666667,0.0012818047811318336,1
7.0,1.3333333333333333,219.83797983277256,9252.720024525694,1151.6666666666667,0.005787037037037037,1
7.0,1.6666666666666667,77.30942359623808,3256.7594269079223,7346.333333333333,0.0009074410163339383,1
7.0,2.0,88.07141814017434,3709.4086314458405,9189.666666666666,0.0007254261878853826,1
7.0,1.6666666666666667,211.04133418845166,8872.947446842714,1558.0,0.0042780748663101605,1
7.0,1.6666666666666667,185.61847511860222,7812.842059337742,3511.0,0.0018986140117714068,1
7.0,1.6666666666666667,114.16243887117966,4803.52097696348,5513.666666666667,0.0012090436464756377,1
7.0,1.3333333333333333,209.30193664636806,8809.294084667672,1272.6666666666667,0.005236973029588898,1
7.0,1.6666666666666667,77.58898743893593,3268.5600179666676,7377.0,0.0009036688957166094,1
7.0,2.0,85.96396838844807,3620.6476842587977,9647.0,0.0006910372469076083,1
7.0,1.6666666666666667,205.65173289746778,8646.355432654906,1641.3333333333333,0.0040609137055837565,1
7.0,1.6666666666666667,181.4735233323887,7638.384650008523,3675.0,0.0018138944313440958,1
7.0,1.6666666666666667,113.16089543939216,4761.380499087445,5612.0,0.0011878600700837441,1
7.0,1.3333333333333333,206.5230988247367,8692.34222456023,1307.6666666666667,0.0050968399592252805,1
7.0,1.6666666666666667,79.62571163819642,3354.2191443453344,7399.666666666667,0.0009009009009009009,1
7.0,1.6666666666666667,84.55703097836545,3561.3924198471595,9972.0,0.0006685162282314403,1
7.0,1.6666666666666667,208.23491398870453,8755.776237181763,1664.3333333333333,0.004004805766920304,1
7.0,1.6666666666666667,176.56743063363007,7432.066377714311,4069.6666666666665,0.001638001638001638,1
7.0,1.3333333333333333,110.05755426178673,4630.8259419004635,5934.0,0.0011234061674998597,1
7.0,1.6666666666666667,203.34033400450545,8558.08628969645,1447.6666666666667,0.004604051565377533,1
7.0,2.0,99.5208097225617,4190.468489147426,7482.0,0.0008909876598209114,1
7.0,1.6666666666666667,82.01520375748493,3454.358241532584,10602.333333333334,0.0006287726358148893,1
7.0,1.6666666666666667,206.87485946032265,8699.613737198706,1767.3333333333333,0.003771450122572129,1
7.0,1.6666666666666667,175.58376839535845,7390.919256931899,4358.333333333333,0.0015295197308045274,1
7.0,1.3333333333333333,108.93183159134809,4583.47190515374,6062.666666666667,0.0010995656715597339,1
7.0,1.6666666666666667,209.17775015191802,8803.614019568524,1495.0,0.004458314757021846,1
7.0,2.0,109.48123921113478,4608.53505359687,7533.666666666667,0.0008848774444739404,1
7.0,1.6666666666666667,81.66883770012342,3439.7705057223866,10692.666666666666,0.0006234608310732878,1
