1000,24.221268670323607,3413.886495794477,1000,0.471,0
1000,29.98970873638121,4329.14345665741,1000,0.4968343885371543,0
1003,29.970706028253833,4326.657035259865,1003,0.49534883720930234,0
1006,24.281951523249685,3423.296139276874,1006,0.4711729622266402,0
1006,29.946876818193775,4323.184108382156,1006,0.49387214309373967,0
100,6.494489972276499,970.0420659549885,100,0.63,0
100,6.968098736384268,915.7695244013214,100,0.08666666666666667,0
100,7.064823659040142,1029.140220847804,100,0.35333333333333333,0
100,8.49926922148259,1244.7518082457077,100,0.2947019867549669,0
1009,29.929482676315157,4320.40529876364,1009,0.4924042272126816,0
101,10.134854541407329,1552.1428786535237,101,0.23355263157894737,0
101,11.132996994744085,1775.4021586167728,101,0.5445544554455446,0
1011,29.935775738235787,4321.023346202274,1011,0.49159248269040556,0
1011,29.964403935396952,4324.9005303544045,1011,0.49159248269040556,0
1011,29.99722483960654,4329.36072861622,1011,0.49159248269040556,0
101,13.071331976326281,1793.1950185703677,101,0.528052805280528,0
1012,24.2738165100446,3423.713328294049,1012,0.47136273864384465,0
1013,29.993330858937245,4328.554928335871,1013,0.49046052631578946,0
101,5.369635949458402,722.4032664109427,101,0.1353135313531353,0
101,5.744652118320683,931.975712316531,101,0.5657894736842105,0
1016,29.98409554848286,4326.957999227707,1016,0.48901279107904233,0
101,8.635510394542655,1142.8110864895327,101,0.47540983606557374,0
101,9.133164725626825,1106.4789539838275,101,0.33003300330033003,0
1019,29.97238054694453,4325.035863987144,1019,0.48757357750163505,0
102,10.327753430552786,1644.733698443279,102,0.7549019607843137,0
1021,24.279180650745207,3425.6596484280108,1021,0.47273914462944827,0
102,12.82966122644205,1792.7253742329067,102,0.7745098039215687,0
1022,29.95306309785711,4322.04734581685,1022,0.48598435462842243,0
102,5.518524216719761,888.910664363469,102,0.43137254901960786,0
102,6.58250087609249,931.8110808270103,102,0.3954248366013072,0
102,6.96130594258949,1083.9620491291776,102,0.4477124183006536,0
102,7.395128950712927,1052.4397884421164,102,0.44155844155844154,0
102,7.430447715228906,1047.2517198115322,102,0.37254901960784315,0
102,7.988015986013987,1147.5465701857447,102,0.43506493506493504,0
1028,29.90269978903882,4315.8556431767365,1028,0.48573281452658884,0
102,8.771395852071032,1319.7736345536302,102,0.12745098039215685,0
1033,24.310669751936512,3433.4312680270546,1033,0.4761290322580645,0
1034,29.851636079470484,4309.918467628114,1034,0.4858156028368794,0
10,3.4560578608437678,529.5303786139186,10,0.5,0
103,4.647916224406715,774.7748064921984,103,0.37216828478964403,0
103,6.380120008396399,761.3332724079108,103,0.2064516129032258,0
103,6.419460943894434,904.2997111792522,103,0.2572347266881029,0
103,7.1063392027534045,954.3144986550475,103,0.3987138263665595,0
103,7.256565822887493,1052.969494251116,103,0.34726688102893893,0
103,8.184849967509162,1246.1696263251815,103,0.5451612903225806,0
10,4.027129677263944,606.4666550692936,10,0.75,0
1040,29.79720104767679,4303.547454560904,1040,0.4857417494392823,0
104,12.502407774719172,1910.0958071808618,104,0.5143769968051118,0
104,13.970737937561536,1947.3931625375894,104,0.3662420382165605,0
104,5.5096213316472795,919.5984677731402,104,0.5477707006369427,0
1046,29.748893389134494,4298.113570412293,1046,0.4858235106721886,0
104,6.385369087097993,967.3868886744444,104,0.3035143769968051,0
104,7.501855969768433,1146.1304863109785,104,0.6134185303514377,0
104,8.091987757113545,1289.7165429848403,104,0.4423076923076923,0
1048,24.283123030693332,3434.0778865064685,1048,0.4785373608903021,0
104,8.276764978592066,1164.2608328816393,104,0.30448717948717946,0
105,12.9407098054778,1783.5607350977184,105,0.3682539682539683,0
105,14.74593117582865,2227.131175033424,105,0.3501577287066246,0
1052,29.70144966389305,4293.036871997198,1052,0.48606713109563016,0
105,4.839103260452919,633.2567903734454,105,0.03164556962025317,0
1056,29.683759948716926,4292.138221451657,1056,0.48706624605678234,0
105,6.807718708466548,962.2685547280932,105,0.2857142857142857,0
105,8.112729231327542,1243.2633146861078,105,0.509493670886076,0
105,8.829327661771972,1307.628478846284,105,0.28888888888888886,0
1059,29.68094805574864,4293.444618422217,1059,0.4885184020132117,0
106,10.264613382109516,1623.3841341596435,106,0.7295597484276729,0
106,11.172629345161997,1762.9097499516556,106,0.515625,0
106,12.824993527654312,1770.6579474051402,106,0.53125,0
1063,29.678845113327828,4295.106751791488,1063,0.4901222953904045,0
106,4.487364186075112,784.89644999869,106,0.40752351097178685,0
1066,29.64940213821934,4290.895215728684,1066,0.4915572232645403,0
106,7.289042951312476,1046.4615863550387,106,0.5188679245283019,0
106,7.685553795843827,1138.3625039145004,106,0.28213166144200624,0
106,9.038107387476188,1099.7717223117393,106,0.36363636363636365,0
1069,29.61784666219107,4286.377850970786,1069,0.493142144638404,0
106,9.853167747123832,1489.283321496016,106,0.5203761755485894,0
106,9.876340395580492,1335.6454522555223,106,0.465625,0
107,10.694369823791023,1486.035641208338,107,0.4161490683229814,0
107,11.785118111911023,1665.7909104464782,107,0.7422360248447205,0
1072,29.59048354433072,4282.457253033928,1072,0.49456014920733604,0
1075,29.614833857274867,4286.410601130003,1075,0.49612643321970873,0
107,7.723428168205026,1060.310684728205,107,0.35514018691588783,0
107,7.813258906003388,1088.9641457788323,107,0.44891640866873067,0
1078,29.680049975079978,4296.525536111544,1078,0.49752781211372066,0
10,7.901406344583362,1149.7191947021963,10,0.9666666666666667,0
108,12.697521053825485,1784.240900218049,108,0.7576687116564417,0
1084,29.689880376012034,4298.421899803385,1084,0.4981549815498155,0
108,4.697180479828837,763.3856755522074,108,0.4233128834355828,0
108,6.409485574166135,1011.9685134190091,108,0.40615384615384614,0
108,6.951584121296238,946.4386948569983,108,0.3611111111111111,0
108,7.125922289810251,1111.8856795181591,108,0.6111111111111112,0
1090,29.625711250022974,4289.148735099266,1090,0.4981651376146789,0
10,9.039973663089093,1143.6142899250199,10,0.3870967741935484,0
109,10.13912424588955,1603.405799287384,109,0.709480122324159,0
109,10.233963220448933,1531.266034382899,109,0.2347560975609756,0
109,5.558841555381357,897.3151734403681,109,0.3871951219512195,0
109,5.59607873328933,894.096264631676,109,0.5792682926829268,0
1096,29.56053384558725,4279.664916604388,1096,0.4980237154150198,0
109,6.651475502936502,991.3837460030987,109,0.6352583586626139,0
109,6.941202190871382,903.9828259442058,109,0.07951070336391437,0
109,7.159957326540438,1062.4305339948442,109,0.3302752293577982,0
109,7.179537198275848,1133.8911826317942,109,0.3860182370820669,0
109,8.335648535717262,1103.3485899463371,109,0.4451219512195122,0
109,8.393929990068285,1090.129629180681,109,0.13414634146341464,0
109,8.66140239416634,1360.4992350752418,109,0.42073170731707316,0
109,8.915283129780109,1338.2526794734863,109,0.12538226299694188,0
109,8.971689705176646,1095.3429994465866,109,0.38109756097560976,0
109,9.817967001819522,1404.8579720782227,109,0.4194528875379939,0
110,10.217937880816127,1572.2932630583866,110,0.24397590361445784,0
110,13.1747433736747,1813.9923926719682,110,0.3806646525679758,0
1102,29.50120122119517,4270.9385309935105,1102,0.49818621523579204,0
110,5.871350736187432,957.1897399968586,110,0.5468277945619335,0
110,6.4297938156772005,1025.2360072109873,110,0.20481927710843373,0
110,7.698809982060632,1135.5201619794295,110,0.48942598187311176,0
110,8.08583202413318,1198.9564523944528,110,0.38181818181818183,0
110,8.187662298008345,1189.1548180397865,110,0.25301204819277107,0
110,8.359190783039303,1145.4613331748642,110,0.463855421686747,0
110,8.950101894514653,1369.2702786968107,110,0.3463855421686747,0
110,9.568868477495856,1472.7192519747866,110,0.5331325301204819,0
111,12.222393800929279,1863.6107214814906,111,0.5074626865671642,0
1111,29.437340381158304,4261.78541101411,1111,0.49894989498949893,0
111,6.2349632443624285,927.8197265214832,111,0.45345345345345345,0
111,6.6363354378777215,809.9531050544354,111,0.437125748502994,0
1117,29.455808687597763,4264.638841455281,1117,0.49910501193317425,0
111,7.996304559714915,1145.4350381164736,111,0.417910447761194,0
