"SSIP","SSP","SDFP","SDFB","SFE","RFIP","CLASS"
7.0,1.6666666666666667,37839.99741467664,1589292.0433276957,77889.33333333333,8.559115672168752e-05,1
6.666666666666667,1.3333333333333333,5.969206234337928,1011.4894187664069,1877.3333333333333,0.0035505059470974615,0
6.666666666666667,1.6666666666666667,5.439474524381675,928.7216331634679,1442.6666666666667,0.00462000462000462,0
6.666666666666667,2.0,5.516219643683185,941.6585798914294,3318.3333333333335,0.002008838891120932,0
7.0,2.0,1277.2857757885376,33349030.87918331,415028.3333333333,1.686630481749855e-05,0
6.666666666666667,1.6666666666666667,5.30596710317475,884.2433506596273,1730.6666666666667,0.0038513383400731755,0
6.666666666666667,1.6666666666666667,4.404826034541381,725.4471987803678,1667.6666666666667,0.003996802557953637,0
6.666666666666667,1.6666666666666667,444.09859170334914,10605982.939727865,86866.33333333333,7.674597083653108e-05,0
6.666666666666667,1.6666666666666667,210.4724865980107,6412980.267277936,14437.333333333334,0.00046175513125389604,0
6.666666666666667,1.6666666666666667,4.378048225032327,721.4694102457145,1763.6666666666667,0.003779289493575208,0
7.0,2.0,55329.99724918136,2323866.821529635,14704.666666666666,0.00045336053496543126,1
6.666666666666667,1.6666666666666667,4.934180746878251,824.9450939894157,1597.0,0.004173622704507512,0
7.0,1.3333333333333333,89751.96091267785,3769602.8690574165,77889.33333333333,8.559115672168752e-05,1
6.666666666666667,1.6666666666666667,5.625757473447161,949.5086756860949,7688.0,0.0008671146759158899,0
7.0,1.3333333333333333,5603.349283924464,143262952.71802276,168873.66666666666,3.9477164434233016e-05,0
6.666666666666667,1.3333333333333333,4.970335897639395,859.3580767341549,850.0,0.007840062720501764,0
7.0,1.6666666666666667,41761.615604327446,1754112.879820777,186002.33333333334,3.5841780046164215e-05,1
7.0,2.0,46457.9227828245,1951292.4424944306,114310.33333333333,5.832060000233282e-05,1
7.0,1.6666666666666667,65647.60422214556,2757206.265383697,28497.333333333332,0.0002339372814148527,1
7.0,1.3333333333333333,58385.095819067676,2452183.692380962,6518.333333333333,0.0010227040294538761,1
6.666666666666667,1.6666666666666667,521.205290628278,12535937.28142862,108780.0,6.128558777475096e-05,0
7.0,1.3333333333333333,60489.94679833038,2540692.8418651316,116409.66666666667,5.72688486097987e-05,1
7.0,1.6666666666666667,41362.413567201926,1737235.3636910692,95572.0,6.97551941461441e-05,1
7.0,1.6666666666666667,76819.79340691591,3226529.121752815,31112.0,0.00021427729624907594,1
7.0,1.6666666666666667,23039.859743694902,967712.1174883044,56486.0,0.00011802264854625602,1
7.0,2.0,21670.630999762743,910172.6167010154,55863.0,0.00011933886270063847,1
6.666666666666667,1.6666666666666667,119.15724621047723,3838406.5002659145,1481.3333333333333,0.0044994375703037125,0
7.0,1.6666666666666667,2018.5715640669785,53026188.093648724,207512.33333333334,3.373288056311422e-05,0
7.0,1.6666666666666667,102339.0484802978,4298370.0864095595,31112.0,0.00021427729624907594,1
6.666666666666667,1.6666666666666667,5.360448784037597,903.0177934486387,5685.333333333333,0.0011725391334935803,0
7.0,1.6666666666666667,62772.18108880679,2636439.73859337,24349.333333333332,0.00027378882667798324,1
7.0,1.6666666666666667,98017.68493526244,4116762.8032270446,77889.33333333333,8.559115672168752e-05,1
6.666666666666667,1.6666666666666667,520.350439231157,12445204.003001835,110000.66666666667,6.0605509646881995e-05,0
6.666666666666667,1.6666666666666667,2.817740584132973,442.47181934694123,1050.0,0.006347191367819739,0
6.666666666666667,1.6666666666666667,3.8571137433665474,630.4871410274794,1017.0,0.00655307994757536,0
7.0,2.0,497.03549293899914,14315167.426143417,88384.0,7.91995564824837e-05,0
7.0,1.6666666666666667,61080.81591688705,2565511.1556552043,116410.0,5.726868462421721e-05,1
6.666666666666667,1.6666666666666667,543.2894273222079,12936175.22221953,114647.0,5.8149339132760755e-05,0
7.0,2.0,5102.432617108295,130025529.54880996,594860.3333333334,1.1767461511995527e-05,0
7.0,1.6666666666666667,21771.069514115756,914396.0804323761,56486.0,0.00011802264854625602,1
6.666666666666667,1.6666666666666667,4.682124951012441,778.2680696061718,3073.6666666666665,0.002168726957276079,0
7.0,1.3333333333333333,266.33385969017957,11206.472229308303,57.0,0.11627906976744186,1
7.0,2.0,64530.18020997879,2710290.0495036785,77889.33333333333,8.559115672168752e-05,1
7.0,1.3333333333333333,45439.75216767148,1908521.4235705028,110218.66666666667,6.048563919711362e-05,1
7.0,1.6666666666666667,42364.54863128762,1779440.6140351135,186004.33333333334,3.584139466034902e-05,1
7.0,1.6666666666666667,47157.23247293277,1981028.8654331851,56486.0,0.00011802264854625602,1
7.0,1.6666666666666667,38365.81706777275,1611377.71214989,77889.33333333333,8.559115672168752e-05,1
7.0,2.0,40278.572822006245,1691813.8013731362,185974.33333333334,3.5847176317921435e-05,1
6.666666666666667,1.6666666666666667,5.423269921668326,931.1199604905546,1308.0,0.005095541401273885,0
7.0,1.6666666666666667,783.5966152567634,18145224.169634517,103348.33333333333,6.773188494610478e-05,0
6.666666666666667,1.3333333333333333,6.059866453866794,1038.465813209579,2482.6666666666665,0.002684924150892737,0
7.0,2.0,481.8051634864698,14107812.421758158,188783.66666666666,3.707941350961946e-05,0
7.0,1.6666666666666667,45292.466884225505,1902435.6365249525,186005.0,3.584126620025232e-05,1
7.0,1.6666666666666667,51778.53708063923,2174900.635981705,186006.66666666666,3.5840945054039185e-05,1
6.666666666666667,1.6666666666666667,5.493545013477384,942.3008484197774,1329.6666666666667,0.005012531328320802,0
6.666666666666667,1.6666666666666667,507.5381825451269,12228419.931308743,104422.0,6.384330299712386e-05,0
7.0,1.6666666666666667,83981.81846335637,3527347.7806161223,60910.666666666664,0.00010944930581777786,1
7.0,1.6666666666666667,554.6102612233591,23297.824136808464,4252.666666666667,0.0015675209655929149,1
7.0,2.0,45577.27898894576,1914269.6373971668,77889.33333333333,8.559115672168752e-05,1
7.0,1.6666666666666667,90072.57962176176,3783163.013700756,31112.0,0.00021427729624907594,1
6.666666666666667,1.3333333333333333,5.056289774982848,881.0862521464062,574.6666666666666,0.011594202898550725,0
7.0,1.6666666666666667,643.9285920072034,18846735.183897197,38281.0,0.00018285674480164396,0
7.0,2.0,1836.420937897742,47448599.062436394,472619.0,1.4811074169627706e-05,0
7.0,1.6666666666666667,4317.079979343592,109734755.38550891,563249.6666666666,1.2427873945849977e-05,0
7.0,2.0,23244.06796959716,976293.3151497712,56486.0,0.00011802264854625602,1
5.333333333333333,1.3333333333333333,5.39467276947676,931.566109243492,558.3333333333334,0.00954653937947494,0
6.666666666666667,1.3333333333333333,5.066114866070878,869.3815349472484,662.6666666666666,0.010055304172951232,0
6.666666666666667,1.6666666666666667,5.885933007929252,956.2532726721179,525.3333333333334,0.012682308180088777,0
6.666666666666667,1.6666666666666667,565.8790819153322,13335417.085157044,119953.0,5.557716889901629e-05,0
7.0,1.6666666666666667,117.53676655903233,4945.497495727574,5200.666666666667,0.0012818047811318336,1
6.666666666666667,1.6666666666666667,5.353821559125501,899.0529501714475,4912.666666666667,0.001356944161747744,0
7.0,1.6666666666666667,681.831575340466,14919645.366266027,59534.333333333336,0.00011197957492553358,0
7.0,1.3333333333333333,39747.80921166717,1669414.845721362,19551.333333333332,0.0003409768988151053,1
6.666666666666667,1.6666666666666667,4.960436781367837,915.0131355628116,310.3333333333333,0.02145922746781116,0
7.0,1.6666666666666667,9339.114656628277,392247.1775073671,7553.0,0.00088261253309797,1
7.0,1.6666666666666667,98.53715238426591,4158.150946862858,166.33333333333334,0.04,1
7.0,1.6666666666666667,63026.31828421953,2647183.491073825,31112.0,0.00021427729624907594,1
7.0,1.6666666666666667,8136.5586183401765,207099243.7348398,282599.0,2.4770051356573147e-05,0
7.0,1.6666666666666667,88285.00366082991,3707990.7535084197,77889.33333333333,8.559115672168752e-05,1
7.0,1.6666666666666667,59574.83918507472,2502255.220545125,116409.33333333333,5.726901259631932e-05,1
7.0,1.6666666666666667,191.2166451485438,8048.525699776513,3290.3333333333335,0.002025931928687196,1
7.0,2.0,76426.74576368657,3209932.1096024844,14704.666666666666,0.00045336053496543126,1
7.0,1.6666666666666667,40904.289498007674,1717988.5607764388,6518.333333333333,0.0010227040294538761,1
6.666666666666667,1.6666666666666667,5.419239049359179,912.6992419149569,3868.0,0.0017233950883239983,0
6.666666666666667,1.6666666666666667,4.978266857446797,836.326102913654,1552.3333333333333,0.004293688278231,0
7.0,1.6666666666666667,77231.97006174109,3243847.8519136626,60910.666666666664,0.00010944930581777786,1
7.0,1.3333333333333333,44020.49202769891,1848871.0780588754,23254.333333333332,0.0002866808095866063,1
7.0,1.6666666666666667,7780.8531677329,326800.0309630863,7543.666666666667,0.0008837044892188052,1
6.333333333333333,1.6666666666666667,2.6957498298088876,427.9258614593629,780.0,0.008116189662537377,0
7.0,2.0,1075.7455546030449,28199507.096559197,382560.6666666667,1.8297735524530728e-05,0
7.0,1.6666666666666667,5365.041577713887,136794384.69824073,592990.3333333334,1.1804570279914467e-05,0
7.0,1.3333333333333333,80692.30845076664,3389087.1233182414,22252.0,0.00029959405006216576,1
7.0,1.6666666666666667,1179.3038009560817,30218601.135671128,129662.33333333333,5.3986241220808866e-05,0
7.0,1.6666666666666667,38430.95131565178,1614199.5966705366,185971.0,3.584781883946271e-05,1
7.0,1.6666666666666667,35714.07827447604,1500068.522614192,183433.0,3.634381246592767e-05,1
7.0,1.6666666666666667,42199.60600466565,1772391.8748492873,6518.333333333333,0.0010227040294538761,1
7.0,1.3333333333333333,47979.07947557088,2015187.506199238,60336.333333333336,0.0001104911330865698,1
7.0,1.3333333333333333,49165.084249902386,2065005.3122664005,115802.33333333333,5.75691981762078e-05,1
6.666666666666667,1.6666666666666667,464.3546348459945,11140118.885968383,92079.66666666667,7.240081088908195e-05,0
6.0,1.6666666666666667,1.7448499209395423,272.34041759878903,703.0,0.008530805687203791,0
6.666666666666667,1.6666666666666667,5.025077768703733,850.1450802681373,3061.6666666666665,0.002177226213803614,0
6.666666666666667,1.6666666666666667,4.857569043720415,810.0291366646495,1049.0,0.0063532401524777635,0
7.0,1.6666666666666667,542.5772505790649,15453676.300071439,7668.333333333333,0.0009128053551247501,0
6.666666666666667,1.6666666666666667,5.591935010220881,942.3402856043158,4068.6666666666665,0.0016384041943147375,0
7.0,1.3333333333333333,3826.1270286317063,97310552.0581209,157074.66666666666,4.24425698976073e-05,0
6.666666666666667,1.3333333333333333,4.994749704096168,853.9399803218759,712.0,0.009358914365933552,0
7.0,1.6666666666666667,1915.2784484642089,50314954.767812185,202733.33333333334,3.452805898050151e-05,0
7.0,1.6666666666666667,59875.57943789035,2514782.475862424,19551.333333333332,0.0003409768988151053,1
7.0,2.0,528.7075781313561,16187876.450471763,14234.333333333334,0.0004917572124391158,0
7.0,1.6666666666666667,33968.850207335774,1426959.2319012957,56486.0,0.00011802264854625602,1
7.0,1.6666666666666667,38827.46343497474,1630856.0483961774,185971.33333333334,3.58477545862721e-05,1
6.666666666666667,1.6666666666666667,253.33672378948273,6212131.783658338,50484.0,0.00013205416861996792,0
6.666666666666667,1.6666666666666667,4.881851062499117,864.7033450473526,627.3333333333334,0.010621348911311737,0
6.666666666666667,1.6666666666666667,262.366691727049,6530965.357324242,53380.666666666664,0.00012488838100947278,0
6.666666666666667,1.6666666666666667,4.6790415371857454,879.472930380461,252.0,0.026420079260237782,0
7.0,1.6666666666666667,16968.293527498186,712672.5043045796,14704.666666666666,0.00045336053496543126,1
7.0,1.6666666666666667,94509.75065110829,3969529.5321788075,31112.0,0.00021427729624907594,1
6.666666666666667,2.0,4.603742493361101,757.7894696711104,958.0,0.006956521739130435,0
7.0,1.6666666666666667,2500.43171306993,105021.62090378103,5344.0,0.0012474271814382836,1
6.666666666666667,1.6666666666666667,3.116841263906776,499.8022435116135,1183.0,0.005633802816901409,0
6.666666666666667,1.6666666666666667,5.061328631719107,841.3443158075253,3064.6666666666665,0.002175095160413268,0
7.0,1.3333333333333333,1996.717860624582,50843899.36808751,135945.33333333334,4.903919948410762e-05,0
7.0,1.6666666666666667,40603.97289720413,1705714.4655865876,56486.0,0.00011802264854625602,1
7.0,1.6666666666666667,70752.84228333048,2971718.0229731384,60910.333333333336,0.00010944990477858284,1
6.666666666666667,1.6666666666666667,360.8623419617092,8637238.923285559,67957.0,9.810076911002983e-05,0
6.666666666666667,1.6666666666666667,5.710609871350136,974.3577382559906,687.6666666666666,0.009689922480620155,0
7.0,2.0,44934.45639755356,1887306.6230096947,60300.333333333336,0.00011055709721285558,1
7.0,1.6666666666666667,79485.2416620164,3338401.3499758495,77889.33333333333,8.559115672168752e-05,1
7.0,1.3333333333333333,56396.55014366945,2368664.593713408,6518.333333333333,0.0010227040294538761,1
7.0,1.3333333333333333,115.35799528755028,4850.084397004321,14210.0,0.00046914217353568997,1
6.666666666666667,1.3333333333333333,275.8379146051138,5884959.386761285,19183.0,0.0003475238922675934,0
7.0,1.6666666666666667,102886.9004945054,4321380.566251119,31112.0,0.00021427729624907594,1
7.0,1.6666666666666667,29536.2201966081,1240720.5672389828,56486.0,0.00011802264854625602,1
7.0,1.3333333333333333,19777.95173146151,830680.4595640042,6518.333333333333,0.0010227040294538761,1
7.0,2.0,42155.866338450694,1770571.9957162677,101747.66666666667,6.552135340907602e-05,1
7.0,1.6666666666666667,101786.09918298064,4275145.445232836,31112.0,0.00021427729624907594,1
7.0,2.0,621.7143129365628,17764124.386496652,260039.66666666666,2.6918935548377173e-05,0
7.0,1.3333333333333333,43116.56021559645,1810951.1635493624,60291.0,0.00011057421188230481,1
7.0,1.6666666666666667,702.8872658697354,20505252.23565941,20665.333333333332,0.0003387260673903576,0
6.666666666666667,1.6666666666666667,4.4288394123876555,740.7028509246506,2477.0,0.002691065662002153,0
7.0,1.6666666666666667,53160.25009460583,2233221.383263582,56486.0,0.00011802264854625602,1
7.0,1.6666666666666667,449.42846723911595,18880.551244251426,3962.3333333333335,0.0016823687752355316,1
7.0,2.0,466.61606976899685,13601685.892097788,168998.66666666666,4.142036343410316e-05,0
7.0,2.0,75785.15026798069,3182984.9500277666,14704.666666666666,0.00045336053496543126,1
7.0,1.6666666666666667,86516.84065668556,3633903.0377020794,116416.0,5.726573304433227e-05,1
7.0,1.6666666666666667,85129.94466971293,3575465.665369726,16563.333333333332,0.0004024873719587048,1
6.666666666666667,1.6666666666666667,4.393502005302938,726.0286867268479,1919.3333333333333,0.0034728251432540372,0
7.0,1.3333333333333333,20746.662753996872,871365.3292075198,19551.333333333332,0.0003409768988151053,1
6.666666666666667,1.3333333333333333,233.60219667400634,6597030.96273709,9411.0,0.0007083658000991712,0
